index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
82436,408-9198619-3977163,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,349,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
82446,402-9399820-8384301,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,791,HYDERABAD,TELANGANA,500019,IN,FALSE,Easy Ship
82449,402-8175166-8441159,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,724,BENGALURU,KARNATAKA,560043,IN,FALSE,Easy Ship
82451,403-0163305-8337901,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,568,LUCKNOW,UTTAR PRADESH,226001,IN,FALSE,Easy Ship
82457,402-9657270-4782722,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,406,AMROHA,UTTAR PRADESH,244221,IN,FALSE,Easy Ship
82473,402-5578241-7457928,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,350.48,CHENNAI,TAMIL NADU,600034,IN,FALSE,Easy Ship
82474,402-5578241-7457928,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,566.67,CHENNAI,TAMIL NADU,600034,IN,FALSE,Easy Ship
82477,404-8470738-3538765,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,743,Hyderabad,TELANGANA,500070,IN,FALSE,Easy Ship
82486,408-7410474-0414719,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,574,Belur,WEST BENGAL,711202,IN,FALSE,Easy Ship
82489,406-4276112-6633901,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,Free,Shipped,1,INR,625,HYDERABAD,TELANGANA,500085,IN,FALSE,Easy Ship
82491,402-9474488-3242726,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,386.67,KALYAN,MAHARASHTRA,421301,IN,FALSE,Easy Ship
82492,405-6265176-9837926,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,487,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN,FALSE,Easy Ship
82494,406-3078682-3752317,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1186,Valsad,Gujarat,396001,IN,FALSE,Easy Ship
82495,407-0755412-7606753,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,597,Dombivali  east,MAHARASHTRA,421201,IN,FALSE,Easy Ship
82498,408-9509718-2557925,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,597,JUNGA,HIMACHAL PRADESH,171218,IN,FALSE,Easy Ship
82500,406-1766988-1024335,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,743,BENGALURU,KARNATAKA,560102,IN,FALSE,Easy Ship
82511,406-5194632-0997104,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,INR,707.62,BENGALURU,KARNATAKA,560102,IN,FALSE,Easy Ship
82512,403-6668589-0531501,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,442,BENGALURU,KARNATAKA,560037,IN,FALSE,Easy Ship
82513,408-1539870-8998712,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,743,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE,Easy Ship
82515,406-4301216-9245109,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,677,Karapakkam chennai,TAMIL NADU,600097,IN,FALSE,Easy Ship
82519,405-4764819-7112307,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,680,BHUSAWAL,MAHARASHTRA,425201,IN,FALSE,Easy Ship
82521,408-1529343-1441111,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,419,MEHKAR,MAHARASHTRA,443301,IN,FALSE,Easy Ship
82522,408-9746055-9350733,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0,MANGALURU,KARNATAKA,575030,IN,FALSE,Easy Ship
82525,408-3791220-6949100,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,368,Mumbai,MAHARASHTRA,400103,IN,FALSE,Easy Ship
82530,404-5350849-4032349,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,950.89,BHARATPUR,RAJASTHAN,321001,IN,FALSE,Easy Ship
82541,402-6701176-8247531,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,921.9,HYDERABAD,TELANGANA,500032,IN,FALSE,Easy Ship
82542,402-1580462-6254751,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,487,Bangalore,KARNATAKA,560100,IN,FALSE,Easy Ship
82543,406-8747526-8441168,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,699,GURGAON,HARYANA,122001,IN,FALSE,Easy Ship
82545,171-2834913-4133911,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,545,"Doraha, District Ludhiana.",Punjab,141421,IN,FALSE,Easy Ship
82553,407-1681901-9953906,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,791,MUMBAI,MAHARASHTRA,400083,IN,FALSE,Easy Ship
82554,408-6581746-2025115,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0,CHENNAI,TAMIL NADU,600078,IN,FALSE,Easy Ship
82555,403-3706764-9237908,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,743,NEW DELHI,DELHI,110087,IN,FALSE,Easy Ship
82556,171-8867724-3221101,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,791,PANIPAT,HARYANA,132103,IN,FALSE,Easy Ship
82562,408-8048387-9661122,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,487,TIRUVANNAMALAI,TAMIL NADU,606601,IN,FALSE,Easy Ship
82563,404-7457762-2939536,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,518,BENGALURU,KARNATAKA,560032,IN,FALSE,Easy Ship
82564,403-2126905-5979556,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,724,HYDERABAD,TELANGANA,500090,IN,FALSE,Easy Ship
82566,403-4193617-9495508,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1523,BENGALURU,KARNATAKA,560048,IN,FALSE,Easy Ship
82579,408-4896909-3169166,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,RAJAHMUNDRY,ANDHRA PRADESH,533101,IN,FALSE,Easy Ship
82581,402-8347163-9387524,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,458,"Makthal,narayanpet dist",TELANGANA,509208,IN,FALSE,Easy Ship
82587,402-6518180-5409942,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1115,MANGALURU,KARNATAKA,575003,IN,FALSE,Easy Ship
82588,406-4008011-1128301,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XXL,On the Way,0,INR,753.33,COIMBATORE,TAMIL NADU,641042,IN,FALSE,Easy Ship
82592,408-7057891-6986769,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,888,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
82595,407-8529987-2985103,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Trousers,M,On the Way,0,INR,368.57,CHANDIGARH,CHANDIGARH,160036,IN,FALSE,Easy Ship
82598,408-8633234-2937954,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,724,INDORE,MADHYA PRADESH,452018,IN,FALSE,Easy Ship
82601,408-8299284-6646716,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,724,HYDERABAD,TELANGANA,500092,IN,FALSE,Easy Ship
82602,408-8299284-6646716,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,724,HYDERABAD,TELANGANA,500092,IN,FALSE,Easy Ship
82603,171-6410205-7457903,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1115,JAIPUR,RAJASTHAN,302016,IN,FALSE,Easy Ship
82604,407-6269723-2060345,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1432,SUPAUL,BIHAR,852137,IN,FALSE,Easy Ship
82605,404-6950199-0617149,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Trousers,XL,On the Way,0,INR,570.48,kharagpur,WEST BENGAL,721306,IN,FALSE,Easy Ship
82615,407-0178865-9265954,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,724,CHANDRAPUR,MAHARASHTRA,442401,IN,FALSE,Easy Ship
82616,406-5229739-2273925,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1115,HYDERABAD,TELANGANA,500050,IN,FALSE,Easy Ship
82618,406-5288634-0885903,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,318,KANNUR,KERALA,670631,IN,FALSE,Easy Ship
82620,407-4385793-6457120,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,568.57,GURUGRAM,HARYANA,122017,IN,FALSE,Easy Ship
82621,408-5596788-1536315,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,0,JAIPUR,RAJASTHAN,302019,IN,FALSE,Easy Ship
82627,171-2829274-2072369,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,599,NEW DELHI,DELHI,110086,IN,FALSE,Easy Ship
82634,404-1904538-1322754,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,579,CHANDIGARH,CHANDIGARH,160009,IN,FALSE,Easy Ship
82647,403-2505191-6263556,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,380,PATNA,BIHAR,800004,IN,FALSE,Easy Ship
82652,408-2924403-8914759,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1523,MANDI DABWALI,HARYANA,125104,IN,FALSE,Easy Ship
82653,408-4582176-7141103,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,487,HYDERABAD,TELANGANA,500049,IN,FALSE,Easy Ship
82654,402-0889950-8165137,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,885,AHMEDABAD,Gujarat,380052,IN,FALSE,Easy Ship
82656,405-9366984-2137142,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,318,HYDERABAD,TELANGANA,500019,IN,FALSE,Easy Ship
82660,407-6350083-7157959,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,318,Bangalore,KARNATAKA,560035,IN,FALSE,Easy Ship
82665,405-4949869-9217102,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,Bhimavaram,ANDHRA PRADESH,534239,IN,FALSE,Easy Ship
82670,403-7435053-2704315,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,487,BENGALURU,KARNATAKA,560045,IN,FALSE,Easy Ship
82677,405-1973944-8816325,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,311,PUNE,MAHARASHTRA,411001,IN,FALSE,Easy Ship
82678,404-8254588-6086747,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,771,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship
82688,402-5428316-9200315,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,743,sathyamangalam,TAMIL NADU,638402,IN,FALSE,Easy Ship
82701,406-8116400-8760327,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,715,Kannur,KERALA,670009,IN,FALSE,Easy Ship
82702,406-8116400-8760327,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,Kannur,KERALA,670009,IN,FALSE,Easy Ship
82712,405-6416248-8407523,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,329,AMBALA,HARYANA,134003,IN,FALSE,Easy Ship
82716,402-1458622-9042768,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,380,KARAIKAL,PUDUCHERRY,609602,IN,FALSE,Easy Ship
82724,403-0216945-7332354,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,493,BENGALURU,KARNATAKA,560078,IN,FALSE,Easy Ship
82738,402-7352444-7791509,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,700.95,TOLA MANSARAUT,BIHAR,845438,IN,FALSE,Easy Ship
82739,408-5409618-0970703,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,540,AHMEDABAD,Gujarat,380004,IN,FALSE,Easy Ship
82748,171-4070488-7382749,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,487,NEW DELHI,DELHI,110074,IN,FALSE,Easy Ship
82750,171-0583316-2406747,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1111,NEW DELHI,DELHI,110075,IN,FALSE,Easy Ship
82752,407-5825193-7345110,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1105.36,"Mulund ( west), Mumbai, Pin 400080",MAHARASHTRA,400080,IN,FALSE,Easy Ship
82755,406-0395870-3519506,2022-05-05,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,743,THAZHUTHALA,KERALA,691304,IN,FALSE,Easy Ship
82757,405-7414052-9318756,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,737,BENGALURU,KARNATAKA,560073,IN,FALSE,Easy Ship
82759,406-1805991-9095561,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1122.32,Gurugram,HARYANA,122004,IN,FALSE,Easy Ship
82778,404-9783111-4669929,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,724,THIRUVANANTHAPURAM,KERALA,695573,IN,FALSE,Easy Ship
82784,406-8349146-7463558,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,743,KOZHIKODE,KERALA,673001,IN,FALSE,Easy Ship
82786,406-2291402-5026717,2022-05-05,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,453,ROBERTSGANJ,UTTAR PRADESH,231216,IN,FALSE,Easy Ship
82787,171-0536683-4152366,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1065,Thane,MAHARASHTRA,401107,IN,FALSE,Easy Ship
82790,408-9925983-0782711,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,568,UDAIPUR,RAJASTHAN,313002,IN,FALSE,Easy Ship
82794,404-8526489-5793108,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,344.76,THANE,MAHARASHTRA,400601,IN,FALSE,Easy Ship
82800,404-4467671-3820312,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1281,Hyderabad,TELANGANA,500089,IN,FALSE,Easy Ship
82802,406-4466387-2047511,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,349,AMBUR,TAMIL NADU,635802,IN,FALSE,Easy Ship
82803,404-9203572-3012344,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,626,Tirupati,ANDHRA PRADESH,517501,IN,FALSE,Easy Ship
82805,404-2900571-5303540,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,344.76,THANE,MAHARASHTRA,400601,IN,FALSE,Easy Ship
82817,403-2002707-3905144,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,1105.36,MARALIA,JAMMU & KASHMIR,181101,IN,FALSE,Easy Ship
82819,404-1085235-2272318,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,344.76,THANE,MAHARASHTRA,400601,IN,FALSE,Easy Ship
82822,406-1204334-8090752,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1173,pune,MAHARASHTRA,412308,IN,FALSE,Easy Ship
82824,407-4632174-3833145,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,361.9,NEW DELHI,DELHI,110059,IN,FALSE,Easy Ship
82825,406-1146344-6256313,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,692,HYDERABAD,TELANGANA,500033,IN,FALSE,Easy Ship
82827,403-6837618-2115546,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,759,SAWAI MADHOPUR,RAJASTHAN,322001,IN,FALSE,Easy Ship
82839,404-3668130-6131535,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,724,SECUNDERABAD,TELANGANA,500025,IN,FALSE,Easy Ship
82843,402-6528980-1221140,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,363,THANE,MAHARASHTRA,400605,IN,FALSE,Easy Ship
82845,405-9933127-5766728,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,597,AHMEDABAD,Gujarat,380007,IN,FALSE,Easy Ship
82848,402-7957062-7594719,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,597,BENGALURU,KARNATAKA,560021,IN,FALSE,Easy Ship
82849,405-0359048-7381109,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,651.43,Gulabpura,Rajasthan,311021,IN,FALSE,Easy Ship
82850,408-9701482-9893128,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,734.29,CHINNAMANUR,TAMIL NADU,625515,IN,FALSE,Easy Ship
82853,408-7983662-9072324,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,428,CHENNAI,TAMIL NADU,600081,IN,FALSE,Easy Ship
82856,406-8971252-8257907,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,353,Yenamadurru,ANDHRA PRADESH,534239,IN,FALSE,Easy Ship
82861,408-1629814-7899519,2022-05-05,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,597,SAWAI MADHOPUR,RAJASTHAN,322001,IN,FALSE,Easy Ship
82870,405-4599148-3961106,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,807,HYDERABAD,TELANGANA,500059,IN,FALSE,Easy Ship
82881,403-0781949-0433145,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,999,SURAT,Gujarat,395009,IN,FALSE,Easy Ship
82882,402-2267384-9809953,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,1359.82,"Bhubaneswar,",ODISHA,751012,IN,FALSE,Easy Ship
82884,403-4545087-3426733,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,458,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Easy Ship
82888,405-0863793-5096316,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,724,BHAVNAGAR,Gujarat,364001,IN,FALSE,Easy Ship
82889,403-6032737-8373148,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,387,Bengaluru,KARNATAKA,560098,IN,FALSE,Easy Ship
82890,407-1760405-4139541,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,872.38,Ghaziabad,UTTAR PRADESH,201014,IN,FALSE,Easy Ship
82894,171-2948566-5383562,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,939,BENGALURU,KARNATAKA,560061,IN,FALSE,Easy Ship
82895,407-2314973-8866747,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,743,BENGALORE,KARNATAKA,560043,IN,FALSE,Easy Ship
82896,404-1029241-7785969,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,387,CHIPLUN,MAHARASHTRA,415605,IN,FALSE,Easy Ship
82913,407-1879807-1975536,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,475,HYDERABAD,TELANGANA,500050,IN,FALSE,Easy Ship
82914,408-6138932-9408323,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,545,Amalner,MAHARASHTRA,425401,IN,FALSE,Easy Ship
82918,408-0263971-5457132,2022-05-05,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1238,GARULIA,WEST BENGAL,743144,IN,FALSE,Easy Ship
82925,407-0744922-2708331,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,459,INDORE,MADHYA PRADESH,452015,IN,FALSE,Easy Ship
82935,402-0438788-7007545,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1065,NAGAUR,RAJASTHAN,341001,IN,FALSE,Easy Ship
82937,406-3287685-8211512,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,518,ITANAGAR,ARUNACHAL PRADESH,791111,IN,FALSE,Easy Ship
82947,402-2080204-3266719,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,648,GURGAON,HARYANA,122001,IN,FALSE,Easy Ship
82954,403-0761470-4378741,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1432,BENGALURU,KARNATAKA,560085,IN,FALSE,Easy Ship
82955,405-8001022-4673902,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Blazzer,3XL,On the Way,0,INR,644.76,MUMBAI,MAHARASHTRA,400018,IN,FALSE,Easy Ship
82961,404-0968135-5709969,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,724,Meerut,UTTAR PRADESH,250001,IN,FALSE,Easy Ship
82964,402-8969925-0233949,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,692,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,Easy Ship
82965,408-8330203-3948314,2022-05-05,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,380,CHUMUKEDIMA,NAGALAND,797103,IN,FALSE,Easy Ship
82967,402-2510625-5621921,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,657,ANAND,Gujarat,388001,IN,FALSE,Easy Ship
82972,404-4419103-2900309,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,692,MUMBAI,MAHARASHTRA,400025,IN,FALSE,Easy Ship
82975,402-3318120-4717968,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,999,SONBHADRA,UTTAR PRADESH,231219,IN,FALSE,Easy Ship
82976,402-3318120-4717968,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1149,SONBHADRA,UTTAR PRADESH,231219,IN,FALSE,Easy Ship
82985,171-2257981-2146752,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1099,VIJAYAWADA,ANDHRA PRADESH,520002,IN,FALSE,Easy Ship
82986,171-5430389-6526739,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411015,IN,FALSE,Easy Ship
